ndvi,temperature,rainfall,humidity,yield_tph
0.757,29.3,164.91,66.01,2.97
0.598,28.77,130.74,86.3,2.9
0.574,26.56,165.48,59.83,3.22
0.653,23.86,173.44,55.73,3.55
0.289,21.98,147.34,84.56,1.66
0.48,20.06,170.05,89.61,2.3
0.634,25.77,56.66,84.23,2.8
0.537,30.68,197.23,68.12,2.97
0.481,28.22,106.11,70.7,2.25
0.643,33.31,78.9,63.5,2.66
0.676,20.43,156.77,86.47,3.85
0.404,23.48,184.4,74.52,2.11
0.44,32.75,121.51,88.62,2.46
0.39,31.42,86.15,54.5,1.44
0.278,22.36,138.53,73.49,2.26
0.392,35.16,157.04,73.98,2.55
0.704,32.21,172.61,78.34,3.14
0.265,33.11,122.32,67.67,1.58
0.635,23.75,86.17,57.77,2.84
0.257,22.99,193.94,82.31,1.53
0.591,28.47,119.51,82.92,2.92
0.364,22.46,192.87,61.97,2.45
0.294,21.55,175.1,74.71,1.71
0.501,20.16,192.86,80.22,2.78
0.327,32.88,169.1,68.92,2.24
0.365,23.86,67.21,81.38,2.12
0.342,26.34,192.18,64.97,2.47
0.37,27.17,63.18,50.16,1.48
0.488,22.01,106.91,78.88,2.74
0.605,27.54,88.46,49.65,2.93
0.79,25.26,64.25,71.63,3.04
0.464,35.31,76.6,80.91,1.96
0.537,23.95,86.15,79.38,2.32
0.682,32.18,95.33,60.07,2.68
0.449,31.3,192.27,82.35,2.42
0.715,27.87,87.15,64.26,2.6
0.612,25.58,113.63,68.04,2.81
0.505,24.22,181.48,70.52,2.68
0.441,35.01,181.98,48.91,2.9
0.525,35.87,116.81,65.3,2.5
0.65,29.61,186.2,58.31,2.87
0.491,31.13,79.82,63.04,1.83
0.398,35.94,120.77,58.19,2.14
0.328,29.56,152.94,45.05,2.0
0.657,20.59,148.72,68.72,3.09
0.705,23.32,158.05,84.19,3.33
0.314,33.51,184.25,84.74,2.43
0.296,23.46,64.14,64.19,1.29
0.625,27.99,61.96,88.36,2.68
0.548,27.89,128.75,54.41,2.49
0.626,33.08,121.48,79.53,2.7
0.252,20.05,179.95,54.79,2.02
0.404,34.74,54.71,74.19,1.74
0.759,33.8,143.1,53.65,3.71
0.304,33.79,145.9,77.19,1.72
0.776,28.41,192.86,58.38,3.94
0.274,29.87,81.97,68.64,1.59
0.759,23.44,138.19,81.75,3.77
0.481,22.17,72.88,78.11,1.93
0.691,33.84,82.03,57.08,2.99
0.309,25.63,69.58,80.52,1.18
0.253,22.35,54.32,72.75,1.6
0.683,22.72,191.79,76.74,3.31
0.624,22.09,78.64,70.16,2.13
0.355,28.62,170.59,49.26,2.13
0.6,32.78,135.3,79.71,2.44
0.707,33.18,112.93,63.55,3.22
0.464,21.64,111.98,65.06,2.26
0.383,34.17,119.86,64.98,1.58
0.655,24.18,192.22,83.0,3.01
0.322,20.75,113.62,52.21,1.85
0.778,28.05,146.48,46.69,3.67
0.618,26.73,122.23,61.34,3.11
0.64,30.59,167.4,50.27,3.3
0.258,25.58,196.5,81.82,2.0
0.342,27.62,60.01,71.86,1.76
0.389,27.52,54.95,85.35,1.65
0.535,25.5,56.42,78.0,2.24
0.778,20.69,90.06,66.2,2.95
0.291,21.68,174.56,69.98,2.23
0.317,35.18,184.05,48.32,2.13
0.342,34.31,111.63,66.12,1.53
0.536,20.73,159.82,47.72,3.08
0.337,31.59,183.75,55.53,2.14
0.655,34.12,144.15,49.83,3.37
0.308,20.03,181.67,73.46,2.06
0.442,20.3,162.24,86.36,2.82
0.318,22.67,177.17,55.39,1.44
0.676,21.14,152.0,88.01,3.6
0.61,25.86,146.42,82.85,2.73
0.685,28.17,119.25,89.37,3.63
0.394,32.06,91.36,53.63,1.4
0.536,22.41,199.5,45.94,2.83
0.712,29.21,173.62,66.47,3.69
0.257,25.29,136.38,50.81,1.9
0.352,33.64,101.76,56.04,1.94
0.701,28.67,185.02,86.17,3.4
0.7,27.99,112.24,63.84,3.09
0.344,25.72,149.71,85.3,1.71
0.601,35.65,138.96,58.72,3.19
0.729,22.96,60.76,83.79,2.81
0.728,27.47,195.77,63.3,3.43
0.545,35.2,58.64,63.04,1.96
0.293,31.92,60.59,77.09,1.35
0.599,32.06,170.51,55.43,3.25
0.348,29.77,110.07,61.05,1.93
0.295,33.69,104.51,79.17,1.46
0.48,32.94,162.98,59.14,2.89
0.781,26.85,169.93,67.3,3.35
0.434,21.24,197.29,45.44,2.62
0.5,21.13,79.43,79.59,2.1
0.501,20.06,71.3,88.82,2.06
0.787,31.05,152.1,57.81,3.75
0.719,29.53,183.21,65.35,3.37
0.327,22.97,124.53,49.08,1.71
0.527,30.62,110.38,68.52,2.34
0.709,31.31,98.11,85.62,3.29
0.385,34.02,89.64,52.65,1.92
0.329,25.22,147.46,64.41,2.5
0.428,29.65,97.75,66.01,1.63
0.369,25.2,56.25,82.72,1.88
0.262,33.11,58.45,53.68,1.68
0.577,25.07,112.6,48.75,2.56
0.781,27.57,157.44,71.23,3.51
0.297,34.16,160.41,80.68,1.64
0.301,22.8,94.85,60.64,1.48
0.678,24.01,153.83,85.09,2.76
0.33,22.92,193.21,85.7,2.53
0.712,29.49,76.32,80.04,2.83
0.793,27.49,154.62,75.9,3.96
0.765,32.2,178.31,79.78,3.49
0.371,31.17,93.12,62.77,1.87
0.483,21.26,164.27,66.88,2.93
0.51,29.69,159.87,68.18,1.93
0.548,22.3,56.66,46.24,2.07
0.597,25.73,164.59,55.41,3.29
0.783,29.66,164.91,72.11,3.45
0.406,33.72,106.2,72.66,1.93
0.796,26.94,86.33,48.21,3.36
0.673,34.56,164.45,70.45,2.84
0.727,20.2,81.99,48.57,2.56
0.769,29.69,101.21,57.48,3.15
0.693,26.38,127.06,88.22,3.11
0.666,26.05,136.75,72.58,3.25
0.792,33.53,50.1,57.89,3.13
0.439,23.72,138.03,52.9,2.55
0.378,27.25,73.48,51.85,1.77
0.643,34.12,54.34,60.63,2.59
0.375,23.32,191.09,46.06,2.23
0.511,28.41,62.09,87.65,2.34
0.639,34.48,91.58,56.39,2.88
0.744,25.6,186.86,79.5,3.96
0.448,31.08,107.99,88.54,1.46
0.741,31.23,66.58,56.93,2.81
0.73,25.54,73.57,57.79,2.83
0.763,31.38,61.41,61.45,2.83
0.316,28.21,166.76,56.98,2.12
0.601,25.36,69.77,52.97,2.54
0.727,26.81,164.4,64.88,4.0
0.699,26.04,135.39,47.49,3.27
0.76,28.87,108.72,51.45,3.12
0.756,33.95,69.85,55.59,2.92
0.391,24.99,177.0,70.9,2.7
0.759,24.02,154.89,82.56,3.64
0.666,32.19,161.76,61.96,3.01
0.254,25.38,89.43,57.73,1.45
0.495,31.21,96.07,54.55,2.14
0.433,33.57,117.55,84.6,2.23
0.444,20.43,120.25,58.98,2.31
0.758,22.32,66.8,46.13,3.1
0.54,23.35,60.0,80.71,2.53
0.63,29.21,111.53,59.23,2.91
0.317,25.39,161.63,82.06,2.32
0.422,22.62,110.72,46.68,1.87
0.6,33.25,71.92,47.09,2.92
0.354,20.63,51.11,64.42,1.58
0.624,25.33,183.96,55.08,3.0
0.396,24.59,51.53,76.05,1.63
0.357,32.03,125.79,49.62,2.47
0.673,26.83,155.44,54.47,3.19
0.583,32.77,77.29,61.95,2.03
0.674,26.8,105.07,79.36,2.58
0.719,28.22,133.73,58.52,2.93
0.403,31.75,105.9,77.61,1.93
0.464,23.1,114.07,55.01,2.41
0.26,34.66,109.37,73.98,1.27
0.674,30.88,168.42,78.22,3.08
0.778,22.12,56.15,51.26,3.14
0.71,33.0,138.91,46.63,2.9
0.745,25.67,126.39,58.97,3.36
0.583,34.93,88.28,81.78,2.51
0.558,31.65,111.16,71.16,2.58
0.551,27.53,87.16,50.23,2.48
0.666,31.88,156.73,63.49,3.0
0.442,31.03,53.94,52.33,1.81
0.561,28.75,165.91,57.99,3.17
0.769,27.81,99.41,82.84,3.46
0.602,25.45,56.72,85.44,1.96
0.54,28.46,50.3,82.5,2.28
0.398,22.99,189.41,57.07,2.24
0.253,33.61,195.21,79.52,1.8
0.469,32.49,176.47,67.26,2.72
0.47,30.99,140.21,79.82,2.38
0.349,20.3,95.3,58.01,1.88
0.387,25.9,139.28,71.68,2.05
0.529,28.78,77.78,70.46,1.94
0.788,25.65,171.04,48.35,3.93
0.5,29.71,186.51,55.47,2.49
0.499,31.61,111.78,85.27,2.59
0.549,26.1,117.27,72.97,3.18
0.263,27.0,170.22,59.6,1.77
0.463,26.39,109.19,48.79,2.16
0.643,35.08,81.54,67.38,2.57
0.779,20.57,67.92,72.14,3.44
0.326,35.32,107.13,74.36,1.73
0.348,20.08,135.88,67.47,1.8
0.561,31.76,90.39,65.44,2.18
0.492,32.22,107.83,87.26,2.06
0.587,26.17,110.91,60.46,2.56
0.406,32.69,111.29,86.49,2.0
0.297,27.24,104.01,65.79,1.42
0.772,26.59,191.26,52.72,3.78
0.452,35.82,90.93,81.71,2.53
0.704,21.12,101.31,65.36,2.99
0.395,33.34,173.94,78.71,2.12
0.297,35.39,57.81,83.26,1.2
0.585,32.83,53.9,51.65,2.22
0.389,25.9,127.77,52.2,2.25
0.314,30.82,181.16,53.49,1.96
0.754,24.86,121.44,68.18,3.39
0.553,32.62,87.18,46.95,2.68
0.31,24.29,70.33,78.75,1.45
0.262,30.56,85.52,45.26,1.57
0.368,24.3,169.83,86.56,2.32
0.265,29.59,166.48,88.85,1.86
0.464,34.88,135.09,76.93,2.56
0.544,35.36,187.37,64.37,2.87
0.455,30.44,81.64,73.53,2.39
0.654,27.97,113.37,79.37,2.61
0.591,23.04,153.6,56.4,3.15
0.303,29.52,126.94,47.94,1.94
0.578,23.43,166.26,79.21,3.28
0.459,31.98,191.85,51.6,3.01
0.348,35.76,144.09,84.86,2.23
0.557,26.55,198.93,54.47,2.85
0.43,26.6,185.91,56.97,2.83
0.577,33.78,77.29,48.06,2.76
0.777,32.05,183.92,83.54,3.75
0.477,24.01,113.44,76.85,2.28
0.773,21.99,55.43,56.8,2.96
0.389,20.98,68.37,76.72,1.87
0.784,21.26,85.78,76.47,3.46
0.644,34.42,101.52,48.1,2.73
0.722,27.58,174.92,88.36,3.51
0.454,35.02,90.59,73.88,2.12
0.268,31.67,68.77,79.41,1.26
0.624,32.49,169.55,87.63,2.78
0.415,30.56,163.85,67.49,2.39
0.531,30.38,78.39,84.19,2.3
0.664,26.15,186.72,54.09,3.09
0.471,24.26,100.61,51.57,2.31
0.318,20.96,137.31,84.15,2.21
0.269,27.46,169.61,75.64,1.8
0.777,31.4,141.07,82.81,3.46
0.564,20.42,120.55,67.72,3.0
0.287,29.12,187.35,45.14,2.5
0.451,24.48,51.28,69.21,1.76
0.73,26.2,174.72,80.51,3.68
0.538,33.02,136.03,63.14,2.39
0.257,31.89,161.62,72.49,1.54
0.396,23.16,86.37,56.88,2.08
0.657,27.2,144.07,84.3,3.09
0.301,31.64,146.13,87.18,1.44
0.352,22.38,70.71,74.23,1.52
0.568,22.7,143.75,52.0,2.88
0.782,28.97,71.64,85.38,2.55
0.475,32.89,66.75,80.51,2.06
0.799,20.71,96.04,60.56,3.32
0.607,31.2,123.68,45.16,2.69
0.543,21.06,137.96,55.48,2.66
0.536,20.61,167.51,54.89,3.07
0.691,28.32,136.84,60.25,3.44
0.418,34.1,182.19,57.31,2.55
0.626,33.65,133.05,87.51,3.61
0.586,35.29,65.64,74.32,2.39
0.565,24.53,70.1,70.42,2.79
0.531,21.65,136.9,52.75,2.2
0.404,27.87,150.8,60.58,2.71
0.758,27.16,105.05,67.26,3.17
0.5,24.83,110.28,53.14,2.58
0.439,26.99,138.65,64.34,1.88
0.741,28.75,175.26,79.09,3.62
0.294,32.85,120.14,51.91,1.81
0.594,22.86,190.25,84.24,3.01
0.302,28.55,167.97,89.08,1.49
0.701,34.51,111.61,66.86,2.83
0.508,24.66,70.65,46.83,2.48
0.715,22.86,126.94,75.04,2.76
0.324,31.61,167.1,71.52,2.45
0.638,35.88,189.01,52.81,3.25
0.673,28.89,102.93,58.49,3.04
0.464,25.1,177.74,54.65,2.6
0.343,22.16,105.72,62.03,1.96
0.575,29.78,53.52,64.77,1.89
0.622,27.35,80.82,47.61,2.41
0.285,22.52,91.43,53.27,1.52
0.266,31.77,60.63,66.0,1.27
0.363,29.24,116.26,79.8,2.0
0.754,30.23,112.13,68.41,3.63
0.373,35.94,179.77,49.8,2.16
0.547,21.91,122.28,61.52,2.84
0.687,28.28,70.78,69.34,3.13
0.675,33.73,110.76,53.68,3.09
0.273,32.45,120.67,51.81,2.03
0.342,34.31,135.15,61.91,2.12
0.487,29.66,153.75,85.69,2.58
0.509,25.87,78.87,63.55,2.66
0.374,26.59,77.39,79.04,1.6
0.642,23.85,193.44,70.19,3.47
0.748,27.18,93.4,49.39,3.3
0.699,21.04,175.16,49.47,3.3
0.549,28.19,68.62,76.36,2.41
0.73,21.4,156.96,54.81,3.47
0.602,25.54,175.51,88.94,3.32
0.714,24.85,84.86,68.27,3.11
0.574,23.2,170.15,75.49,2.34
0.49,25.49,171.43,52.53,2.62
0.3,30.33,114.97,86.72,1.69
0.56,30.34,109.11,71.28,2.47
0.564,23.5,185.62,58.64,2.55
0.451,25.85,194.48,45.9,3.02
0.604,32.41,61.24,51.55,2.39
0.594,24.42,64.33,58.45,2.85
0.797,23.99,198.96,48.04,3.57
0.498,20.62,162.64,81.04,2.83
0.291,20.53,141.3,67.92,1.43
0.259,20.01,181.16,51.08,1.43
0.471,31.32,173.5,67.93,2.59
0.499,23.06,133.95,66.93,2.6
0.387,32.8,184.01,67.3,2.02
0.365,26.73,188.71,61.23,2.37
0.638,27.8,113.2,50.56,2.85
0.712,29.93,139.42,73.96,3.14
0.318,28.54,84.18,67.4,1.77
0.485,32.01,174.27,74.5,2.57
0.649,25.38,112.44,45.87,2.45
0.752,31.69,134.28,66.06,3.35
0.541,23.81,60.22,88.25,2.52
0.527,31.1,92.27,71.59,2.18
0.779,35.75,197.16,52.72,4.0
0.584,22.51,52.31,69.58,2.45
0.51,30.39,111.3,78.64,1.98
0.763,24.53,82.78,78.6,3.3
0.629,33.03,87.15,64.52,2.91
0.356,25.63,131.19,56.38,2.34
0.294,26.03,88.16,50.73,1.76
0.642,34.68,141.2,72.84,3.03
0.687,29.0,101.68,67.7,3.01
0.688,21.82,119.61,58.37,2.93
0.42,21.61,116.39,72.96,2.06
0.777,22.78,52.21,81.71,2.78
0.412,24.72,114.21,75.99,2.19
0.573,20.12,199.62,59.32,3.44
0.681,32.03,155.69,82.72,3.27
0.263,31.03,131.56,81.82,1.6
0.35,27.94,152.01,79.25,2.0
0.433,23.62,57.31,70.43,1.79
0.717,27.68,155.1,55.04,3.16
0.435,21.72,77.43,60.73,2.03
0.783,25.82,192.42,49.94,3.81
0.666,20.49,187.62,68.37,3.41
0.35,28.04,177.89,58.01,2.7
0.735,24.18,108.11,61.66,3.16
0.287,27.16,166.04,49.62,2.57
0.759,29.57,81.42,65.68,3.17
0.528,27.37,50.08,58.74,1.94
0.693,20.62,164.46,73.66,3.3
0.643,22.47,89.6,47.13,2.44
0.648,24.1,181.07,80.14,2.97
0.364,23.87,60.86,75.52,1.47
0.79,26.62,98.51,49.65,3.34
0.427,20.87,192.33,80.61,2.4
0.482,34.6,93.17,45.26,1.89
0.704,24.1,125.47,81.44,3.39
0.749,23.85,119.47,51.34,3.39
0.445,35.64,137.52,81.5,2.18
0.507,28.91,61.47,79.93,2.58
0.692,26.22,185.65,47.04,3.55
0.768,35.61,53.29,88.22,2.95
0.639,32.54,178.35,70.02,3.11
0.644,20.28,132.92,73.73,3.12
0.525,34.96,164.35,80.24,2.99
0.606,31.88,101.44,89.05,2.32
0.666,31.96,93.22,85.85,2.9
0.47,30.88,170.77,70.84,2.48
0.648,34.8,141.03,68.81,2.73
0.758,34.56,84.37,80.5,3.17
0.669,23.94,93.73,63.09,2.94
0.43,33.98,166.74,66.4,2.27
0.782,25.09,184.05,60.35,4.05
0.778,24.4,178.67,87.63,3.74
0.583,27.51,179.29,56.78,2.77
0.256,34.82,171.62,82.13,2.04
0.537,34.44,182.65,54.67,3.16
0.708,25.43,57.58,71.3,2.65
0.441,25.23,191.04,60.51,2.47
0.621,24.54,55.72,74.69,2.7
0.599,23.6,74.32,76.91,2.63
0.293,35.39,76.91,63.33,1.48
0.678,33.74,83.53,65.62,2.99
0.75,27.61,150.99,73.68,3.89
0.319,25.17,75.66,71.46,1.74
0.522,23.52,80.13,86.54,2.17
0.299,29.57,155.69,77.3,2.22
0.685,22.95,154.38,73.33,3.51
0.535,26.58,73.62,53.5,1.93
0.299,21.64,177.56,80.47,2.05
0.746,27.72,199.53,49.85,3.72
0.711,31.29,51.5,45.02,3.01
0.359,34.31,97.43,66.19,1.84
0.34,20.59,72.99,78.83,1.41
0.469,27.16,123.35,88.99,2.26
0.789,29.05,142.15,75.49,3.93
0.406,32.32,74.73,57.89,1.38
0.467,24.68,81.26,70.11,1.82
0.562,31.79,61.59,74.92,2.34
0.729,30.22,177.8,48.83,3.31
0.536,30.74,129.12,86.67,2.54
0.788,29.59,61.14,58.3,2.77
0.405,23.25,132.72,45.58,1.93
0.479,34.16,164.71,64.69,2.48
0.475,21.73,184.51,57.36,2.48
0.797,26.67,145.56,82.24,3.64
0.349,30.11,188.03,74.42,2.46
0.671,32.46,163.27,48.63,3.1
0.294,34.23,116.49,45.16,1.8
0.641,25.21,128.29,47.92,3.17
0.661,22.52,188.69,82.96,3.3
0.635,34.83,82.9,48.44,2.65
0.657,28.92,102.47,75.56,2.97
0.798,22.53,159.25,62.29,3.56
0.646,27.25,154.61,85.29,3.15
0.618,30.49,175.0,81.06,2.99
0.597,26.05,97.1,51.35,2.26
0.705,26.94,63.95,77.19,2.66
0.794,21.53,134.38,81.82,3.45
0.265,33.34,118.42,51.51,1.57
0.292,28.93,118.76,60.68,1.17
0.589,31.15,52.62,54.31,2.18
0.459,35.27,94.22,80.06,2.01
0.7,35.44,127.69,72.4,3.21
0.469,21.96,179.28,53.18,2.48
0.569,35.12,51.78,54.12,2.25
0.548,31.31,178.59,53.52,2.94
0.264,28.86,166.01,69.42,1.92
0.696,30.19,174.28,49.44,3.29
0.691,24.63,170.82,59.86,3.22
0.263,30.95,164.49,58.38,2.15
0.401,21.62,107.34,67.28,2.07
0.791,23.96,81.91,76.23,3.41
0.436,35.92,157.82,82.74,2.63
0.299,26.28,74.55,65.84,1.55
0.284,22.21,181.69,68.45,2.3
0.342,32.7,124.25,75.51,2.37
0.784,22.44,98.13,64.49,3.26
0.369,24.97,79.81,48.4,1.32
0.538,22.84,141.07,84.27,3.03
0.645,33.38,73.44,71.66,2.69
0.576,30.61,181.25,48.65,3.26
0.579,26.3,95.35,45.01,2.08
0.623,25.88,114.98,87.38,2.7
0.566,31.91,150.4,56.55,2.52
0.466,28.16,166.18,70.33,3.02
0.397,22.42,123.1,52.75,1.92
0.743,33.83,113.95,82.54,2.75
0.314,21.8,160.43,55.0,2.47
0.386,30.67,85.57,58.6,1.33
0.295,33.84,60.05,84.22,0.6
0.415,34.0,75.8,51.64,2.03
0.775,24.22,182.9,73.45,3.67
0.394,26.38,111.75,51.5,2.46
0.633,21.87,111.12,52.22,2.8
0.508,30.27,143.45,89.34,2.43
0.623,25.61,115.65,49.3,2.57
0.696,35.11,79.78,55.32,2.92
0.673,27.48,198.44,57.15,3.58
0.766,21.14,150.0,51.36,3.88
0.746,21.57,99.82,89.45,3.55
0.504,32.32,118.05,64.28,2.45
0.495,24.11,75.5,60.66,2.4
0.606,28.31,178.9,62.16,3.29
0.634,24.37,65.35,85.33,2.32
0.329,20.56,182.18,83.23,2.34
0.408,34.65,194.94,50.61,2.2
0.445,24.93,77.79,47.42,2.24
0.595,24.03,83.52,66.93,2.99
0.298,31.99,163.24,86.25,1.96
0.414,34.7,177.75,73.66,2.14
0.759,31.25,104.82,73.92,3.19
0.42,29.38,63.57,67.14,1.67
0.751,27.21,83.62,51.33,2.93
0.264,30.16,80.29,70.67,1.79
0.646,32.15,76.62,86.14,2.97
0.601,26.83,75.18,78.89,2.69
0.498,22.51,75.74,62.23,1.88
0.784,22.36,64.31,60.29,3.37
0.558,32.13,190.94,70.57,3.12
0.595,26.0,162.66,66.82,3.03
0.378,22.95,128.71,50.03,2.27
0.562,34.5,197.57,71.18,3.17
0.451,31.91,101.56,64.75,1.88
0.505,23.57,193.32,66.33,3.07
0.582,22.74,159.41,72.5,3.0
0.713,34.06,154.63,59.04,3.28
0.426,22.17,88.06,60.83,2.34
0.421,29.42,65.09,63.85,2.19
0.404,26.17,131.96,76.66,2.36
0.733,25.21,102.44,67.39,3.25
0.367,25.84,84.08,47.97,2.14
0.466,22.32,199.87,51.42,3.25
0.656,29.14,103.49,60.04,2.8
0.365,33.62,176.99,53.46,1.85
0.788,28.16,65.03,78.48,2.92
0.502,27.68,105.54,62.62,2.66
0.776,23.5,111.63,74.83,3.42
0.665,29.57,126.46,62.88,3.51
0.461,29.29,137.81,61.19,2.13
0.511,27.82,76.18,72.41,2.05
0.362,20.35,123.89,57.7,1.57
0.414,34.01,82.38,61.52,1.42
0.664,35.49,136.97,70.19,3.51
0.496,29.22,198.56,74.03,2.91
0.726,25.23,59.16,73.89,2.5
0.274,27.18,77.1,63.26,1.29
0.566,32.2,176.62,67.66,2.97
0.59,20.05,121.95,61.92,2.78
0.286,29.65,175.8,74.33,2.11
0.614,22.78,175.58,48.65,2.87
0.67,25.44,129.8,56.33,3.13
0.792,30.06,95.25,46.09,3.06
0.385,33.37,187.37,51.91,2.07
0.534,25.62,137.56,73.96,2.11
0.252,28.27,145.39,88.44,1.13
0.728,35.45,55.34,85.5,2.68
0.61,29.21,149.92,49.93,2.83
0.68,30.02,94.43,48.94,2.92
0.477,29.56,172.9,71.06,2.68
0.341,26.48,79.24,86.46,1.31
0.528,20.55,104.64,66.5,2.34
0.353,33.14,177.96,45.32,2.01
0.554,31.04,178.4,56.81,3.03
0.462,26.41,129.3,86.76,2.2
0.709,26.32,58.08,76.46,2.9
0.44,30.64,112.73,89.65,2.14
0.678,32.5,195.35,59.74,3.88
0.786,32.63,58.12,58.67,3.0
0.405,31.37,67.93,48.38,2.26
0.737,32.97,170.75,62.9,3.43
0.767,34.15,150.59,68.49,3.57
0.437,23.7,193.86,80.76,2.61
0.662,20.73,165.64,78.42,3.46
0.611,27.93,155.21,77.46,2.98
0.564,26.12,170.78,86.92,2.86
0.499,33.96,105.69,86.46,2.37
0.537,22.74,184.87,72.37,2.82
0.723,27.11,82.52,84.37,3.38
0.561,27.52,110.82,49.49,2.55
0.601,35.59,199.82,68.47,3.51
0.66,22.04,88.71,52.04,2.43
0.356,22.5,61.39,79.38,2.08
0.481,28.41,67.87,57.45,2.22
0.426,33.04,90.29,69.75,1.98
0.48,34.6,56.55,80.07,1.86
0.396,34.54,163.49,74.88,2.19
0.538,34.13,161.43,48.49,2.71
0.252,35.21,190.55,65.28,1.81
0.77,31.93,158.85,59.13,3.01
0.723,20.38,199.96,68.11,3.64
0.668,31.54,199.03,56.48,3.52
0.595,24.21,198.09,52.39,2.82
0.76,22.17,189.95,61.16,3.51
0.521,35.26,52.97,72.33,1.44
0.737,24.44,74.76,55.37,2.77
0.37,30.03,118.56,54.21,2.09
0.699,22.46,148.37,50.61,3.61
0.681,21.87,156.34,47.93,3.65
0.341,31.06,110.33,65.98,1.67
0.266,25.37,182.34,56.18,1.89
0.571,32.32,160.42,82.48,2.75
0.301,24.58,190.56,46.17,1.97
0.564,20.45,88.76,89.16,1.61
0.726,34.99,93.52,81.29,3.46
0.692,25.72,197.8,60.02,3.48
0.749,31.43,189.07,83.59,3.63
0.673,20.39,112.67,51.84,3.35
0.349,20.9,88.02,48.21,1.74
0.406,35.6,130.08,67.72,2.26
0.793,31.15,73.42,72.8,3.59
0.62,29.02,138.4,84.87,2.91
0.46,28.67,183.56,52.08,3.07
0.333,35.96,139.11,48.81,2.54
0.598,32.06,52.9,87.42,2.3
0.309,25.94,72.59,72.86,1.39
0.409,24.54,139.5,80.45,2.13
0.515,31.46,115.57,49.91,1.86
0.47,32.61,196.85,87.61,2.7
0.538,29.69,94.59,50.63,2.42
0.443,29.9,149.5,89.9,2.02
0.742,28.55,100.28,88.86,3.51
0.433,23.91,60.53,77.4,1.84
0.379,20.13,167.48,83.54,2.16
0.401,24.86,99.3,82.2,2.18
0.746,28.02,153.86,52.37,3.51
0.699,34.17,132.2,60.67,3.43
0.785,32.36,122.8,64.71,3.52
0.529,23.59,53.28,53.61,2.01
0.654,22.86,133.99,63.94,3.04
0.579,35.06,122.74,74.61,2.67
0.362,22.69,129.02,51.16,2.32
0.285,27.83,123.68,52.64,1.98
0.68,22.84,130.84,51.62,3.16
0.646,29.85,62.1,82.01,2.68
0.548,29.8,83.71,65.1,2.59
0.507,31.14,87.29,68.07,2.51
0.385,21.06,81.79,88.77,1.32
0.573,30.19,65.24,67.3,2.67
0.345,35.58,103.39,56.59,1.28
0.464,24.77,67.47,49.61,1.78
0.376,30.75,177.52,80.8,1.96
0.713,20.36,117.8,52.52,3.35
0.625,22.47,139.22,61.03,2.92
0.384,35.0,162.57,47.96,2.02
0.482,31.94,155.18,52.35,2.79
0.41,34.07,58.71,56.54,1.72
0.439,20.79,76.84,53.58,2.01
0.274,24.64,132.67,74.92,1.79
0.442,24.88,96.16,89.21,2.19
0.316,24.22,150.46,55.31,1.64
0.797,24.98,143.92,67.09,3.47
0.318,23.55,63.28,67.48,1.45
0.43,30.22,179.35,62.28,2.24
0.349,23.94,58.8,62.64,1.65
0.275,27.88,106.77,70.75,1.8
0.707,29.48,122.61,89.61,2.9
0.372,20.24,89.84,62.67,1.93
0.724,27.26,56.06,63.26,2.76
0.375,35.16,153.11,54.92,1.9
0.712,33.13,123.84,81.98,2.99
0.741,28.94,87.72,82.28,2.61
0.71,20.77,199.17,77.14,3.18
0.59,28.79,180.8,55.76,2.95
0.349,20.3,85.06,45.96,2.18
0.586,23.16,174.91,69.06,3.44
0.475,25.15,106.33,46.32,2.05
0.369,33.34,181.3,53.41,2.39
0.346,24.04,53.85,85.51,1.57
0.487,33.05,92.02,68.97,2.07
0.752,30.47,129.6,64.35,3.66
0.374,33.64,187.23,80.88,2.42
0.496,35.46,124.61,89.14,2.35
0.723,35.43,194.99,79.19,3.69
0.459,29.92,90.1,53.59,2.39
0.46,32.93,89.07,54.05,1.85
0.557,20.3,81.02,84.45,2.32
0.514,34.92,96.08,57.36,2.29
0.545,28.96,159.61,66.32,2.57
0.255,21.05,188.4,49.65,1.66
0.645,20.31,126.08,69.87,2.91
0.395,35.97,50.65,85.0,1.68
0.398,34.7,165.52,57.1,2.39
0.405,35.03,123.21,65.3,2.31
0.318,29.37,143.23,55.11,1.84
0.676,23.03,174.97,77.0,3.55
0.406,23.6,66.88,65.55,1.45
0.257,25.86,85.03,64.65,1.49
0.511,30.07,120.99,52.6,2.28
0.598,31.76,155.48,89.24,2.67
0.449,27.1,60.72,89.15,2.32
0.625,31.29,141.84,57.86,3.04
0.387,26.84,173.02,55.15,2.25
0.798,27.33,81.59,46.46,3.53
0.729,31.13,180.29,54.43,3.5
0.32,26.6,160.42,77.63,1.82
0.276,32.74,95.87,86.04,1.53
0.438,20.79,186.64,89.79,2.21
0.675,33.77,188.2,77.99,3.31
0.663,32.25,192.24,89.16,3.38
0.645,29.52,172.87,54.58,3.3
0.45,29.69,160.39,47.69,2.52
0.352,31.98,122.7,74.33,1.88
0.573,22.18,135.24,49.03,2.59
0.478,29.97,135.6,85.93,2.49
0.788,27.06,119.72,53.4,3.18
0.615,23.52,50.69,62.18,2.54
0.747,28.19,105.86,68.58,3.01
0.673,35.3,141.77,83.53,2.99
0.416,20.01,169.56,87.3,2.5
0.782,23.76,66.46,56.75,2.95
