ndvi,temperature,rainfall,humidity,yield_tph
0.574,28.62,149.22,48.41,3.23
0.721,25.71,153.9,63.2,3.6
0.368,30.19,142.44,41.61,2.13
0.653,27.85,66.95,47.33,2.8
0.59,29.36,77.52,45.83,2.65
0.699,33.61,105.5,84.28,3.64
0.539,30.15,112.34,73.91,2.64
0.681,36.64,99.31,44.67,3.18
0.388,26.11,126.69,52.79,2.25
0.418,27.22,96.17,59.61,2.56
0.797,34.44,110.12,74.85,3.65
0.481,34.53,62.41,49.95,2.18
0.842,37.63,102.53,63.04,3.87
0.325,32.05,143.29,61.04,2.04
0.573,31.18,120.36,64.75,2.75
0.479,31.42,146.74,80.48,2.53
0.848,27.78,133.12,59.25,4.16
0.845,28.16,177.77,85.0,4.54
0.429,26.48,92.37,59.63,2.67
0.447,31.55,72.79,59.93,1.92
0.712,35.44,76.1,43.88,3.23
0.789,32.14,92.22,61.6,3.29
0.665,29.56,129.03,74.96,3.1
0.776,23.02,152.81,51.2,3.86
0.335,25.96,64.55,68.84,1.61
0.652,35.52,175.87,67.36,3.29
0.685,28.34,102.4,63.52,3.56
0.405,36.17,158.88,68.96,2.17
0.728,25.88,140.52,68.99,3.8
0.819,31.21,131.02,46.24,3.69
0.794,37.42,70.33,81.61,3.82
0.435,30.91,167.44,62.96,2.51
0.478,25.34,105.31,78.77,2.08
0.575,25.67,167.07,55.57,3.09
0.387,24.52,82.9,53.96,2.18
0.825,22.34,176.04,82.88,3.69
0.389,33.08,134.69,59.2,2.24
0.719,34.53,160.37,76.78,3.95
0.488,35.12,120.35,55.29,2.5
0.616,23.18,131.6,83.19,3.36
0.326,37.08,98.33,70.77,1.55
0.413,31.9,149.07,49.02,2.22
0.544,23.41,168.34,69.18,2.76
0.672,23.36,146.04,55.13,3.67
0.728,30.16,116.48,46.53,3.58
0.317,25.91,160.26,42.88,1.81
0.384,25.83,119.9,52.01,2.16
0.701,22.19,112.73,83.18,3.44
0.747,29.72,139.76,69.11,3.74
0.43,23.39,87.57,84.59,2.15
0.426,23.23,117.07,43.36,2.18
0.348,24.54,64.86,69.58,1.79
0.383,22.17,178.14,61.9,2.21
0.304,23.66,175.38,83.11,1.97
0.624,31.51,178.29,42.57,3.71
0.797,26.11,165.43,65.21,4.08
0.382,23.1,168.13,44.91,2.4
0.713,24.17,70.27,79.17,3.15
0.616,22.69,85.51,82.14,3.07
0.817,34.43,140.11,59.04,3.56
0.739,30.98,84.3,70.19,3.43
0.769,29.59,65.91,70.21,3.41
0.652,35.97,109.0,54.23,3.05
0.746,23.27,171.4,54.49,3.66
0.493,22.59,179.5,71.35,2.91
0.415,28.79,118.57,74.1,2.38
0.802,26.22,133.25,83.5,3.89
0.704,29.61,101.61,77.36,3.37
0.35,36.45,93.84,66.36,1.95
0.777,29.14,171.53,69.5,4.36
0.492,24.74,146.32,40.38,2.71
0.464,34.77,86.56,80.21,1.96
0.643,28.22,89.71,54.83,3.04
0.613,34.08,146.25,71.6,2.87
0.596,24.26,107.75,72.11,2.98
0.44,27.39,119.39,47.06,2.31
0.828,22.36,157.14,41.68,4.04
0.823,25.77,142.54,56.15,4.15
0.302,32.35,173.52,62.39,2.18
0.486,26.69,159.58,63.86,3.03
0.325,24.23,91.8,54.83,1.62
0.768,22.9,126.39,42.07,3.68
0.788,31.64,91.75,81.4,3.61
0.585,23.23,97.56,74.78,2.94
0.762,34.78,149.39,67.19,3.84
0.687,27.71,106.2,43.18,3.13
0.575,26.88,117.49,60.16,2.86
0.5,32.0,140.5,69.15,2.67
0.446,30.91,109.63,73.74,2.23
0.443,37.8,112.17,80.79,2.34
0.609,22.82,101.6,47.46,3.09
0.392,35.62,114.46,51.62,2.04
0.396,31.59,154.64,61.54,2.47
0.306,36.12,131.36,74.51,1.83
0.637,33.1,68.02,65.65,2.79
0.847,34.2,72.1,62.23,3.72
0.789,34.59,61.57,72.67,3.78
0.688,22.24,84.36,59.41,3.0
0.732,35.41,86.81,80.42,3.48
0.529,32.87,68.63,73.18,2.49
0.464,37.16,142.77,73.88,2.67
0.503,24.13,143.94,77.9,2.8
0.345,36.75,123.47,83.98,2.02
0.649,35.67,137.47,62.2,3.3
0.396,25.62,166.96,52.29,2.22
0.72,23.99,87.97,67.24,3.24
0.404,32.06,114.39,50.68,2.34
0.425,32.82,109.2,84.29,2.33
0.827,33.37,158.68,63.98,3.93
0.358,35.53,96.88,72.51,1.87
0.574,30.91,104.89,78.58,2.84
0.334,26.54,83.01,75.1,1.87
0.35,35.71,63.79,67.29,1.52
0.648,28.93,166.94,82.91,3.66
0.647,28.95,156.81,58.6,3.24
0.406,29.88,155.73,58.11,2.16
0.78,35.37,91.45,47.39,3.51
0.686,37.53,76.29,58.16,3.06
0.465,24.74,132.08,69.86,2.36
0.437,23.95,116.72,74.41,2.13
0.715,26.61,89.42,42.58,3.46
0.703,36.47,153.12,73.63,3.67
0.382,30.45,77.65,69.54,1.92
0.492,22.09,158.67,81.15,2.94
0.419,31.31,172.51,73.44,2.51
0.462,30.78,149.12,83.83,2.41
0.458,23.28,140.68,83.37,2.76
0.837,24.38,102.1,69.66,3.81
0.713,23.49,80.28,53.43,3.38
0.729,30.34,86.58,75.13,3.0
0.453,30.5,101.86,47.87,2.39
0.3,29.36,114.84,51.44,1.98
0.332,29.22,169.07,65.7,1.79
0.604,31.29,112.03,43.02,2.99
0.457,32.59,169.1,61.37,2.33
0.406,37.42,88.96,78.15,2.09
0.327,30.72,157.62,63.64,2.35
0.782,26.25,136.44,69.49,3.55
0.63,37.59,83.62,82.06,2.85
0.359,23.69,75.26,48.86,2.17
0.722,27.0,60.47,72.54,3.14
0.716,36.44,100.69,60.17,3.29
0.459,37.1,89.97,81.63,2.33
0.404,32.32,173.41,64.21,2.2
0.748,22.23,149.22,59.76,3.55
0.481,29.08,70.25,46.34,2.52
0.766,36.92,146.59,44.87,3.5
0.324,36.24,91.57,70.35,1.84
0.575,36.3,155.4,84.64,2.92
0.399,26.7,114.67,84.99,2.55
0.67,35.2,86.04,54.06,3.18
0.848,32.76,160.78,42.87,3.98
0.527,36.3,175.27,58.14,3.13
0.355,32.21,118.66,63.62,1.55
0.475,28.0,109.13,69.31,1.98
0.79,32.15,137.82,55.48,3.68
0.721,27.73,89.28,51.11,3.57
0.428,22.04,172.38,76.18,2.79
0.824,35.07,137.04,63.63,4.07
0.642,35.59,148.39,82.21,3.53
0.392,33.97,154.35,54.21,2.26
0.615,25.64,156.04,55.05,3.23
0.548,24.17,149.66,77.24,3.0
0.751,24.72,93.88,83.92,3.54
0.489,30.02,139.44,57.39,2.85
0.781,26.23,132.96,49.6,3.94
0.747,36.05,170.07,50.23,3.78
0.671,30.71,149.31,73.4,3.7
0.442,29.2,127.13,70.42,2.71
0.834,35.95,170.73,44.2,4.16
0.602,23.3,163.45,49.58,3.37
0.799,35.94,95.21,77.72,3.6
0.419,34.83,170.91,42.03,2.7
0.841,32.99,115.69,43.81,3.87
0.749,23.78,92.97,51.21,3.74
0.822,22.84,80.31,55.92,3.83
0.417,24.66,142.16,60.28,2.38
0.537,26.32,137.3,66.62,2.77
0.354,31.86,131.84,55.13,1.9
0.375,23.29,159.06,57.54,1.85
0.456,24.93,177.9,70.69,3.04
0.823,25.21,75.87,71.35,3.76
0.667,32.73,159.19,83.19,3.24
0.473,27.54,146.3,83.92,2.59
0.825,26.4,115.36,46.45,4.01
0.707,22.47,101.48,82.48,3.26
0.799,23.51,134.79,81.31,4.18
0.81,30.8,146.74,48.09,3.91
0.713,32.13,119.54,46.2,3.34
0.434,33.88,90.47,72.67,2.17
0.848,29.96,146.45,66.26,4.23
0.479,26.3,75.37,78.87,2.34
0.669,26.68,83.21,73.54,3.19
0.765,32.41,131.94,80.46,3.83
0.396,28.82,114.13,62.75,2.03
0.635,24.53,132.97,53.99,3.62
0.506,22.06,157.04,78.33,3.01
0.434,26.16,155.42,47.96,2.65
0.306,34.09,129.82,75.4,2.04
0.78,32.64,163.79,47.04,4.16
0.375,23.56,99.26,60.79,2.18
0.783,29.11,123.09,63.07,3.81
0.63,24.31,137.42,63.02,3.28
0.642,29.57,113.4,73.41,3.18
0.756,23.77,170.38,77.2,3.71
0.58,32.87,177.83,43.25,3.12
0.497,31.34,60.66,81.61,2.68
0.376,26.14,157.52,44.77,2.24
0.614,37.88,179.66,62.68,3.46
0.604,31.42,164.06,43.18,2.87
0.462,26.3,166.14,84.1,2.57
0.63,27.72,165.28,73.95,3.29
0.542,36.66,69.58,47.31,2.66
0.743,25.25,80.56,55.4,3.31
0.608,25.26,101.14,77.8,3.13
0.814,31.13,85.08,52.5,3.68
0.585,27.31,124.35,74.28,3.14
0.788,26.87,91.33,80.76,3.48
0.586,28.56,79.45,69.32,2.9
0.607,35.3,82.55,64.83,2.8
0.502,35.46,149.22,68.45,2.9
0.52,32.65,81.8,60.77,2.07
0.813,31.24,119.74,42.47,3.67
0.423,22.25,167.37,71.43,2.84
0.367,31.04,125.04,52.71,1.62
0.757,37.27,83.52,41.25,3.3
0.617,35.4,110.98,58.84,3.14
0.457,24.31,144.29,48.44,2.56
0.538,37.58,122.99,52.9,2.76
0.589,25.47,151.96,72.24,3.04
0.626,23.98,71.49,58.43,2.68
0.752,26.62,100.78,48.91,3.65
0.517,24.26,79.08,40.65,2.47
0.672,25.59,172.43,71.95,3.71
0.759,26.94,86.39,62.37,3.15
0.764,31.45,155.81,75.4,3.98
0.44,31.82,82.99,56.88,1.96
0.493,30.55,167.77,80.66,2.35
0.627,26.77,70.99,84.74,2.66
0.787,37.25,95.85,72.79,3.78
0.735,26.75,75.81,55.71,3.22
0.621,28.42,98.92,61.99,2.67
0.841,28.76,122.49,80.02,4.04
0.541,22.36,176.46,67.64,3.08
0.763,28.86,98.07,51.87,3.7
0.75,27.41,90.04,44.02,3.42
0.799,23.13,136.99,66.01,3.92
0.843,34.98,99.2,66.38,3.78
0.573,33.39,98.3,76.87,2.7
0.408,26.54,175.23,63.79,2.68
0.553,26.17,86.05,84.78,2.74
0.77,36.48,74.86,82.32,3.49
0.76,25.03,168.7,79.29,3.74
0.485,35.98,136.03,65.81,2.42
0.326,23.24,137.28,43.93,1.98
0.58,35.43,143.73,78.61,2.83
0.561,30.67,108.56,60.95,3.07
0.347,34.41,122.46,73.37,1.98
0.737,23.49,151.28,49.45,3.99
0.456,28.72,126.86,60.12,2.72
0.655,29.21,131.07,44.18,3.35
0.356,30.25,173.77,57.6,2.12
0.773,32.04,109.02,84.07,3.14
0.707,28.23,96.99,58.38,3.52
0.514,29.16,72.78,80.22,2.62
0.646,27.92,71.51,82.7,3.18
0.403,33.18,112.78,83.52,2.15
0.842,36.53,97.54,59.65,3.61
0.738,23.83,122.25,82.78,3.37
0.734,26.6,66.7,74.5,3.38
0.384,25.52,141.86,56.12,2.41
0.31,37.03,60.49,64.36,1.68
0.622,31.51,61.32,75.94,3.03
0.379,24.29,71.93,58.81,2.06
0.729,28.37,63.09,44.41,3.28
0.529,29.58,94.73,82.55,2.72
0.486,31.97,162.83,59.46,2.78
0.341,25.44,78.03,66.66,1.56
0.848,30.03,159.31,66.18,4.12
0.826,34.82,126.6,79.07,3.84
0.372,32.56,75.65,51.67,1.78
0.483,23.67,167.66,65.97,3.28
0.515,36.6,121.9,79.76,2.61
0.463,27.42,128.34,76.16,2.42
0.814,28.79,125.44,65.92,3.73
0.697,33.08,162.14,74.08,3.71
0.826,29.38,156.62,46.78,4.13
0.781,31.41,72.52,52.01,3.37
0.715,29.64,134.51,70.0,3.46
0.683,26.92,176.51,65.31,3.81
0.776,29.06,140.91,51.51,3.6
0.676,26.99,162.96,42.31,3.4
0.404,29.18,85.61,79.73,2.07
0.656,25.24,140.43,41.88,3.36
0.583,22.97,140.82,42.48,3.15
0.84,33.18,71.11,45.4,3.54
0.58,24.01,106.13,40.37,2.44
0.321,35.16,107.6,64.76,1.79
0.445,27.82,149.72,72.37,2.41
0.805,25.98,127.08,42.33,3.72
0.829,28.56,80.2,44.51,3.75
0.701,24.39,101.13,49.76,2.76
0.331,35.58,64.61,44.6,1.56
0.313,24.67,101.09,75.25,1.8
0.564,29.9,63.95,62.05,2.59
0.85,24.59,178.14,73.84,4.11
0.778,22.73,155.6,65.86,4.2
0.813,34.76,175.03,78.31,4.23
0.643,30.92,113.66,45.19,3.22
0.773,23.25,103.81,68.4,3.81
0.476,36.29,177.5,70.53,2.79
0.315,28.28,162.81,66.67,2.21
0.805,28.82,143.32,54.28,3.89
0.42,29.92,103.4,43.42,2.19
0.701,25.59,89.18,60.7,3.28
0.662,30.81,119.08,50.41,3.38
0.387,26.0,88.17,44.84,1.8
0.408,35.38,81.23,52.27,1.66
0.481,35.22,98.42,71.74,2.24
0.716,29.63,73.47,56.32,3.22
0.322,30.51,119.75,50.87,2.04
0.524,37.89,156.71,50.38,3.18
0.666,34.73,173.74,70.17,3.79
0.394,23.01,110.4,60.68,2.21
0.366,24.76,175.46,54.55,2.35
0.515,31.54,144.93,73.83,2.82
0.458,27.95,67.04,45.68,2.3
0.657,34.86,110.46,69.93,3.22
0.833,32.26,175.18,80.72,4.06
0.302,37.85,89.58,68.9,1.85
0.796,22.21,70.71,77.54,3.67
0.538,29.01,94.69,48.1,2.84
0.665,28.52,132.4,63.93,3.6
0.768,28.95,158.81,51.35,3.85
0.615,36.16,118.41,57.46,2.78
0.354,28.5,135.31,67.12,1.75
0.377,34.74,166.71,47.61,2.39
0.734,32.12,135.01,73.95,3.87
0.426,29.8,123.72,54.59,2.23
0.613,33.09,66.99,60.28,3.07
0.535,25.67,140.09,66.35,2.51
0.467,24.28,125.56,64.74,2.22
0.733,37.47,159.64,75.09,3.19
0.702,28.26,123.06,47.93,3.27
0.655,26.86,93.9,63.79,3.07
0.505,26.25,81.34,61.52,2.3
0.425,31.96,142.43,53.64,2.35
0.584,37.94,114.26,59.79,2.98
0.749,36.32,138.65,78.06,3.9
0.617,28.41,159.47,84.13,3.19
0.834,36.32,98.81,54.74,4.15
0.308,29.31,135.5,61.98,1.72
0.849,23.75,171.56,46.15,4.15
0.68,25.01,85.32,67.6,3.39
0.758,25.89,162.89,78.12,3.42
0.484,36.68,81.8,82.74,2.41
0.58,37.66,103.25,59.57,2.56
0.738,25.63,111.51,80.65,3.33
0.718,28.45,132.19,41.43,3.28
0.484,37.7,81.18,75.07,2.13
0.478,35.56,118.62,61.83,2.37
0.665,29.09,173.14,84.07,3.45
0.814,29.24,100.54,52.33,3.72
0.541,36.06,86.62,43.61,2.64
0.494,22.47,65.65,67.83,2.19
0.792,36.89,144.71,58.75,3.96
0.676,23.43,120.43,63.99,3.4
0.514,36.42,123.39,45.85,2.74
0.332,23.03,177.17,74.4,2.23
0.697,37.51,89.62,50.94,3.27
0.494,22.14,160.54,50.45,2.68
0.339,37.44,80.77,52.62,1.7
0.637,22.99,114.87,47.79,3.33
0.478,24.0,138.53,57.22,2.59
0.486,37.41,162.01,44.69,2.67
0.564,34.67,146.77,46.37,2.79
0.695,35.44,135.08,62.87,3.62
0.452,28.9,62.09,57.68,2.26
0.345,23.28,127.18,46.16,2.12
0.533,24.38,104.2,49.9,2.45
0.33,36.78,176.12,67.26,2.27
0.683,28.15,99.19,66.47,3.18
0.828,34.09,72.42,46.95,3.77
0.662,33.04,77.36,45.02,3.23
0.451,29.58,142.89,56.63,2.19
0.4,35.77,109.49,51.24,2.11
0.428,32.47,107.58,50.88,2.44
0.422,33.84,105.58,71.66,2.82
0.473,35.39,175.14,53.84,2.66
0.354,25.56,77.33,51.03,1.59
0.793,26.69,161.2,48.39,3.59
0.787,34.09,162.66,71.96,4.36
0.638,35.27,139.04,41.7,3.28
0.334,31.56,91.72,51.61,1.53
0.742,37.89,134.49,73.85,3.8
0.334,36.05,68.31,84.56,1.44
0.359,34.81,171.94,41.82,2.4
0.479,25.93,140.1,60.93,2.51
0.537,27.33,77.17,74.79,2.58
0.495,27.77,153.5,61.33,2.88
0.391,23.49,97.55,77.45,2.16
0.362,33.7,64.83,70.52,1.43
0.773,28.6,87.77,68.03,3.73
0.5,31.94,137.98,40.62,2.51
0.42,33.35,138.21,57.14,2.14
0.568,22.13,174.61,46.4,2.93
0.32,22.77,105.21,75.19,1.48
0.63,27.36,153.67,72.6,3.76
0.437,32.49,118.01,46.67,2.24
0.629,29.65,149.71,43.11,2.97
0.638,37.02,120.29,64.92,3.37
0.745,26.11,116.13,60.1,3.34
0.426,23.66,106.05,78.63,2.18
0.555,23.83,64.24,61.71,2.69
0.829,25.6,161.24,49.91,4.05
0.7,25.78,135.76,40.17,3.57
0.836,28.06,117.63,77.11,3.87
0.81,31.03,125.83,81.27,3.75
0.636,25.99,83.73,53.93,2.97
0.445,30.25,174.21,61.68,2.55
0.716,29.65,92.32,61.14,3.43
0.684,26.95,60.08,62.21,2.93
0.624,28.94,131.75,75.1,2.91
0.684,28.13,158.77,81.99,3.77
0.637,37.2,135.61,55.05,3.32
0.586,23.1,93.81,58.07,2.61
0.529,34.27,110.01,46.27,2.41
0.325,26.95,144.86,81.2,2.1
0.776,24.97,141.99,46.09,3.84
0.776,35.93,115.01,84.03,3.81
0.627,29.51,60.64,69.81,2.26
0.447,30.16,127.1,46.35,2.38
0.315,28.65,112.75,62.19,2.17
0.301,28.47,97.56,53.66,1.37
0.34,33.09,146.25,59.74,1.82
0.498,34.15,107.73,54.96,2.71
0.404,34.62,125.6,72.04,2.51
0.446,30.4,80.98,83.02,2.18
0.685,33.23,76.87,53.04,3.24
0.828,34.44,116.26,42.53,3.76
0.414,32.93,77.51,44.37,2.1
0.556,25.1,170.96,74.13,3.23
0.845,33.39,123.89,54.97,3.77
0.812,32.37,126.26,47.87,3.57
0.494,23.54,143.23,79.32,2.58
0.476,32.34,121.3,44.77,2.64
0.433,36.0,135.74,78.14,2.56
0.385,28.61,89.88,69.98,1.69
0.553,24.14,86.32,42.27,2.99
0.488,31.77,67.77,67.89,2.47
0.71,25.82,114.72,58.53,3.42
0.43,30.72,111.81,59.64,2.04
0.705,32.71,168.47,47.35,3.79
0.458,30.16,76.12,67.39,2.01
0.626,26.94,134.61,58.22,3.06
0.651,35.71,89.65,42.97,2.98
0.669,24.17,156.67,81.01,3.43
0.396,22.68,78.42,55.32,2.1
0.455,35.26,68.82,52.38,2.11
0.435,22.55,101.88,54.81,2.33
0.617,29.8,154.48,79.66,2.87
0.342,30.61,84.67,80.99,2.05
0.585,27.41,94.25,77.96,3.07
0.348,26.41,137.82,62.92,2.17
0.485,33.84,102.48,52.6,2.54
0.678,27.86,137.28,58.73,3.37
0.527,23.98,147.75,82.29,2.91
0.454,29.41,89.21,55.94,2.13
0.639,33.62,113.62,45.42,3.09
0.707,26.93,91.03,70.48,3.31
0.44,24.11,146.94,65.53,2.17
0.465,27.46,121.19,55.4,2.76
0.652,30.73,68.42,41.91,3.0
0.831,23.63,149.94,71.36,4.21
0.418,25.75,154.8,76.26,2.44
0.66,37.53,93.78,53.65,3.22
0.799,25.27,135.27,76.36,3.58
0.554,23.02,173.75,47.99,3.32
0.474,28.91,101.79,52.82,2.07
0.667,23.18,164.36,83.42,3.36
0.317,22.22,175.01,76.39,2.33
0.498,22.25,118.65,42.41,2.91
0.442,26.74,88.41,84.48,2.55
0.424,23.18,78.4,58.62,2.28
0.399,25.09,120.19,46.28,2.27
0.705,32.37,168.16,52.11,4.14
0.825,26.61,138.71,62.69,4.06
0.512,31.21,152.58,44.22,2.68
0.327,28.58,113.03,63.24,1.76
0.695,36.16,97.96,80.61,3.13
0.596,33.14,177.05,72.35,3.28
0.698,35.64,85.01,79.28,3.34
0.656,30.3,172.28,51.22,3.29
0.798,34.5,166.33,63.65,3.8
0.377,31.85,74.29,44.34,1.84
0.393,33.9,95.09,70.38,2.09
0.488,32.95,160.4,50.16,2.71
0.57,26.81,96.81,47.72,2.63
0.809,24.01,126.9,49.05,3.8
0.799,34.9,128.22,69.69,3.86
0.78,23.24,147.32,59.02,3.66
0.422,31.68,173.15,58.19,2.68
0.701,37.82,62.12,46.69,3.3
0.511,24.92,171.99,45.72,2.77
0.812,33.9,159.99,58.12,3.62
0.418,37.25,74.3,57.73,2.14
0.378,29.93,141.21,51.13,2.06
0.763,31.17,140.64,77.09,4.02
0.694,27.88,93.33,71.71,3.42
0.752,29.07,152.63,51.9,3.4
0.387,32.08,164.66,64.29,2.35
0.787,35.94,89.71,70.86,3.63
0.673,37.24,159.73,61.44,3.36
0.658,30.69,151.22,45.88,3.55
0.62,34.52,69.22,59.98,2.43
0.721,33.78,142.22,51.69,3.48
0.529,25.95,79.08,47.75,2.48
0.373,29.39,84.06,50.78,2.31
0.597,32.94,73.6,76.35,2.75
0.711,24.06,147.39,57.78,3.41
0.385,36.14,172.63,76.49,2.61
0.423,28.44,94.74,45.71,1.88
0.683,29.26,120.59,65.86,3.15
0.448,35.92,119.54,66.67,2.49
0.393,24.76,60.84,79.78,1.96
0.789,22.57,97.28,62.35,3.43
0.388,26.58,85.98,68.44,2.22
0.489,24.4,60.85,81.99,2.27
0.536,37.77,76.5,42.85,2.95
0.562,31.06,127.55,65.7,2.98
0.499,31.03,143.27,43.56,2.73
0.802,34.71,179.86,74.44,4.41
0.662,26.14,144.9,56.81,3.36
0.498,30.36,70.84,62.67,2.29
0.497,24.27,113.25,60.47,2.32
0.577,23.5,139.84,41.44,3.07
0.319,29.04,119.3,44.55,2.1
0.81,36.61,97.48,45.52,3.39
0.423,29.06,66.61,69.0,1.98
0.684,29.23,108.63,70.59,3.08
0.728,35.84,100.71,75.19,3.58
0.755,26.58,163.2,53.67,4.02
0.391,29.84,80.55,63.76,2.06
0.595,24.63,175.96,68.28,2.86
0.346,35.54,160.35,59.39,1.9
0.743,22.6,91.07,76.17,3.23
0.568,28.61,64.17,62.54,2.38
0.387,26.43,116.32,56.55,2.0
0.695,26.12,137.53,53.79,3.56
0.482,25.91,96.74,74.2,2.46
0.363,27.91,61.61,45.46,1.55
0.554,36.42,174.52,55.04,2.97
0.429,33.34,100.84,77.04,2.35
0.823,36.23,171.87,65.26,4.11
0.499,25.14,98.53,71.14,2.44
0.615,35.59,136.8,81.97,3.31
0.822,28.88,130.75,41.85,3.71
0.517,37.7,157.52,61.76,3.1
0.497,31.5,169.22,40.81,2.9
0.389,29.8,115.27,64.07,2.2
0.816,36.8,111.07,40.09,3.57
0.74,28.1,156.29,52.42,3.88
0.422,33.98,76.04,45.75,2.14
0.483,29.57,91.18,46.41,2.25
0.803,33.74,74.26,49.05,3.49
0.596,26.41,95.97,81.21,2.69
0.606,28.51,125.23,73.33,2.79
0.656,27.53,142.54,78.77,3.07
0.719,35.9,92.83,76.18,3.03
0.817,36.86,144.07,46.08,3.89
0.741,33.77,110.02,47.71,3.53
0.814,35.15,149.3,57.42,4.04
0.751,27.66,124.41,51.82,3.78
0.326,24.41,164.13,42.86,1.78
0.365,32.99,161.83,70.56,2.43
0.787,32.2,111.14,64.96,3.95
0.315,26.22,156.77,61.79,2.11
0.737,36.6,129.35,74.42,3.77
0.767,27.72,88.88,75.92,3.28
0.529,35.04,73.98,58.09,2.55
0.495,24.07,65.67,46.47,2.55
0.407,26.59,89.83,56.9,2.41
0.327,31.83,69.96,46.59,1.75
0.71,25.87,82.6,83.05,3.24
0.341,37.3,110.63,69.61,1.9
0.82,30.83,78.96,56.45,3.63
0.463,33.7,147.5,83.28,2.58
0.737,30.98,61.61,47.59,3.3
0.333,28.51,171.19,84.79,2.19
0.595,35.15,106.19,45.75,2.84
0.492,22.36,72.79,51.26,2.34
0.317,28.83,61.06,84.74,1.43
0.661,36.1,170.16,64.16,3.63
0.819,23.36,115.14,52.32,3.72
0.306,25.32,164.53,79.6,1.79
0.449,37.37,125.23,78.38,2.2
0.687,37.34,74.25,79.07,3.24
0.779,28.15,138.19,47.49,3.56
0.405,34.04,148.4,60.99,2.38
0.339,32.01,123.09,76.11,2.2
0.305,29.89,93.59,56.37,1.69
0.418,35.02,160.11,62.3,2.73
0.339,32.41,71.39,56.37,1.69
0.498,23.46,124.38,42.1,2.21
0.542,35.43,160.26,59.14,2.9
0.564,26.39,107.7,81.41,2.91
0.378,32.13,107.98,46.96,2.29
0.555,34.41,94.59,61.56,2.71
0.305,36.36,103.58,52.68,1.81
0.432,36.8,100.79,73.58,2.53
0.503,36.81,103.63,76.53,2.64
0.365,32.51,69.22,77.02,1.43
0.748,31.99,98.35,61.04,3.22
0.411,22.24,173.08,53.87,2.5
0.715,23.35,105.5,64.1,3.42
0.561,28.28,172.08,76.32,3.52
0.564,34.69,64.37,67.09,2.84
0.655,31.47,136.27,41.51,3.17
0.324,25.76,107.21,63.23,1.86
0.343,23.97,101.56,46.55,1.84
0.48,29.49,128.72,73.42,3.03
0.529,36.61,73.51,54.97,2.18
0.536,22.85,147.61,51.06,2.92
0.672,29.4,158.78,81.4,3.33
0.3,22.94,64.66,52.35,1.37
0.828,26.0,78.55,68.39,3.95
0.396,37.26,73.97,77.13,1.68
0.437,23.67,172.69,62.38,2.49
0.798,22.81,142.97,60.84,3.98
0.303,23.39,94.45,84.51,1.92
0.845,33.07,71.67,50.61,3.99
0.32,22.19,140.04,62.21,2.28
0.366,28.3,70.62,56.62,1.95
0.432,37.25,170.62,52.54,2.4
0.541,23.1,91.79,42.33,2.86
0.585,36.91,91.93,63.34,2.79
0.358,23.88,115.1,70.9,2.45
0.341,24.04,173.31,61.04,2.4
0.318,31.68,106.8,45.05,1.89
0.441,25.9,101.31,46.85,2.27
0.807,22.05,130.15,56.28,3.67
0.514,33.99,177.26,71.17,2.88
0.72,27.93,89.35,71.42,3.6
0.405,36.53,164.13,72.35,2.44
0.336,26.45,119.5,62.36,1.89
0.605,32.71,154.56,78.9,3.04
0.752,27.22,104.22,50.54,3.7
0.794,24.37,114.08,79.02,3.92
0.6,37.6,106.68,68.04,2.9
0.462,31.41,121.54,58.8,2.7
0.36,35.44,79.28,75.23,1.89
0.667,26.0,159.36,71.07,3.0
0.454,28.29,106.73,63.66,2.65
0.764,29.63,99.64,71.15,3.73
0.633,32.07,160.6,54.89,3.11
0.772,28.32,85.92,50.81,3.36
0.612,25.96,147.3,43.72,3.51
0.724,25.04,100.86,54.68,3.04
0.462,31.59,128.56,53.13,2.54
0.577,25.96,121.99,45.28,2.79
0.311,28.35,129.58,59.24,2.18
0.634,22.55,129.95,76.32,2.77
0.594,26.1,142.55,77.04,3.08
0.715,29.73,116.14,43.97,3.55
0.701,34.74,119.04,71.91,3.27
0.645,27.97,151.02,80.46,3.23
0.331,26.72,85.08,40.52,2.14
0.797,30.26,153.47,70.28,4.01
0.31,22.8,61.01,84.86,1.76
0.742,27.66,129.27,67.98,3.48
0.564,24.16,112.27,47.29,2.97
0.75,26.06,135.91,58.29,3.69
0.556,28.25,118.66,40.68,2.97
0.656,22.93,154.78,67.83,3.06
0.5,34.76,83.76,81.98,2.13
0.709,26.4,92.42,68.95,3.29
0.44,25.73,129.34,61.46,2.58
0.696,27.5,88.3,51.2,3.23
0.406,27.89,173.39,56.36,2.37
0.697,35.0,163.2,40.84,3.57
0.462,26.56,151.23,58.3,2.73
0.453,29.37,150.24,46.65,2.47
0.746,29.97,137.59,67.01,3.96
0.748,26.89,148.15,66.95,3.34
0.68,34.53,64.03,55.98,3.0
0.808,31.98,129.69,74.95,3.92
0.386,33.54,91.5,76.46,1.82
0.448,22.87,71.72,58.38,2.04
0.462,35.11,176.62,45.75,2.89
0.468,25.85,173.51,73.71,2.44
0.48,23.47,168.72,62.32,2.69
0.683,32.58,137.64,76.03,3.41
0.449,25.49,60.32,50.92,2.19
0.457,28.5,95.7,64.88,2.32
0.614,33.33,62.13,45.64,2.74
0.406,23.64,99.59,68.55,1.82
0.501,24.04,95.6,70.73,2.29
0.332,32.64,128.65,82.72,2.14
